sample_time,phase,instance_id,pdb_name,service_name,sql_id,force_matching_signature,sql_label,module,action,plan_hash_value,session_state,event,wait_class,sample_count
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,65
2026-07-15T09:05,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,38
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,65
2026-07-15T09:06,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,38
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,68
2026-07-15T09:07,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,40
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,67
2026-07-15T09:08,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,39
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,64
2026-07-15T09:09,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,38
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,66
2026-07-15T09:10,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,38
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,ON CPU,ON CPU,CPU,68
2026-07-15T09:11,B0,1,PERFLAB,PERFLAB_SVC,0th3rn015e001,555000111222,NORMAL_ORDER_API,ORDER_API,NORMAL_TX,990011223,WAITING,db file sequential read,User I/O,40
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,ON CPU,ON CPU,CPU,9
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,9u1m3rg3a0b1x,918273645001,SETTLEMENT_MERGE,SETTLEMENT,MERGE_BATCH,4289017712,WAITING,db file sequential read,User I/O,6
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000001,771122330099,LITERAL_LOOKUP_T01,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000002,771122330099,LITERAL_LOOKUP_T02,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,ON CPU,ON CPU,CPU,1
2026-07-15T09:12,B0,1,PERFLAB,PERFLAB_SVC,1it3ra1000003,771122330099,LITERAL_LOOKUP_T03,SETTLEMENT,LOOKUP_LITERAL,1765432109,WAITING,db file sequential read,User I/O,1
